2026-05-08 17:45:51	demo_clean	upload_start
2026-05-08 18:05:44	demo_clean	upload_done
2026-05-08 18:05:44	demo_clean	remote_stage_prepare
2026-05-08 20:41:45	demo_clean	remote_stage_running
2026-05-08 20:41:46	demo_clean	remote_stage_success
2026-05-08 20:41:46	pipeline	success
