step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
35,0.2603933811187744,0.01499999314546585,0.003745555877685547,0.0,0.0,0.0,0.004000000189989805,0.0024588704109191895,0.011591553688049316,0.0,0.05,0.05546893100017769,True
36,0.2568817734718323,0.015000000596046448,0.003924131393432617,0.0,0.0,0.0,0.004000000189989805,0.0,0.011492818593978882,0.0,0.05,0.056116525000106776,True
37,0.2533746063709259,0.015000000596046448,0.003608211874961853,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011458277702331543,0.0,0.05,0.05624123500001588,True
38,0.24976639449596405,0.015000000596046448,0.003563523292541504,0.0,0.0,0.0,0.003999999724328518,0.0,0.011536359786987305,0.0,0.05,0.05540568399919721,True
39,0.24628843367099762,0.015000000596046448,0.00384366512298584,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011259391903877258,0.0,0.05,0.0589265129992782,True
40,0.24254782497882843,0.015000000596046448,0.0034815222024917603,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011556744575500488,0.0,0.05,0.05574841199995717,True
41,0.23906630277633667,0.015000000596046448,0.0034010177478194237,0.0,0.0,0.0,0.0025440501049160957,0.0,0.01171739399433136,0.0,0.05,0.05217525499938347,True
42,0.23578369617462158,0.015000000596046448,0.0036416053771972656,0.0,0.0,0.0,0.003401014022529125,0.0,0.011378973722457886,0.0,0.05,0.05544437999924412,True
43,0.23216266930103302,0.015000000596046448,0.00346490740776062,0.0,0.0,0.0,0.003022843971848488,0.0,0.011549949645996094,0.0,0.05,0.05571234699982597,True
44,0.2286977618932724,0.015000000596046448,0.003448009490966797,0.0,0.0,0.0,0.0005817003548145294,0.0,0.011561870574951172,0.0,0.05,0.05580689199996414,True
45,0.22525963187217712,0.015000000596046448,0.0035593509674072266,0.0,0.0,0.0,0.0006684605032205582,0.0,0.011443749070167542,0.0,0.05,0.05471523399955913,True
46,0.22170338034629822,0.015000000596046448,0.003478705883026123,0.0,0.0,0.0,0.000595996156334877,0.0,0.011526226997375488,0.0,0.05,0.055467165000663954,True
47,0.2182246893644333,0.015000000596046448,0.0032657384872436523,0.0,0.0,0.0,0.00047127343714237213,0.0,0.011737138032913208,0.0,0.05,0.05224075099977199,True
48,0.21496181190013885,0.015000000596046448,0.0032700300216674805,0.0,0.0,0.0,0.00036983564496040344,0.0,0.011730596423149109,0.0,0.05,0.05137184100021841,True
49,0.21169240772724152,0.015000000596046448,0.003254532814025879,0.0,0.0,0.0,0.0002716071903705597,0.0,0.011746525764465332,0.0,0.05,0.05184304799968231,True
50,0.20843787491321564,0.015000000596046448,0.004421591758728027,0.0,0.0,0.0,0.00021676905453205109,0.0,0.010579168796539307,0.0,0.05,0.07128247499986173,True
51,0.2040170431137085,0.015000000596046448,0.003983139991760254,0.0,0.0,0.0,0.000667572021484375,0.0,0.011017084121704102,0.0,0.05,0.067942786000458,True
52,0.20003390312194824,0.015000000596046448,0.004168123006820679,0.0,0.0,0.0,0.003982424736022949,0.0,0.010832071304321289,0.0,0.05,0.06781319399942731,True
53,0.19586578011512756,0.015000000596046448,0.004179716110229492,0.0,0.0,0.0,0.003932356834411621,0.0,0.010820478200912476,0.0,0.05,0.06389027399927727,True
54,0.1916862577199936,0.015000000596046448,0.004213958978652954,0.0,0.0,0.0,0.0026476383209228516,0.0,0.010786294937133789,0.0,0.05,0.06793064900011814,True
55,0.18747229874134064,0.015000000596046448,0.0043179988861083984,0.0,0.0,0.0,0.0008796453475952148,0.0,0.010682106018066406,0.0,0.05,0.06772155799990287,True
56,0.09622108936309814,0.015000000596046448,0.003562256693840027,0.002202332019805908,0.002202332019805908,0.002202332019805908,0.0040000006556510925,0.002202332019805908,0.011437758803367615,0.0,0.05,0.054737249999561755,True
57,0.06817412376403809,0.015000000596046448,0.003994747996330261,0.013551414012908936,0.013551414012908936,0.013551414012908936,0.0040000006556510925,0.013665199279785156,0.01100526750087738,0.0,0.05,0.058238376999725006,True
58,0.12820489704608917,0.015000000596046448,0.0031411945819854736,0.003459632396697998,0.003459632396697998,0.003459632396697998,0.0040000006556510925,0.010091781616210938,0.011858806014060974,0.0,0.05,0.04813214699970558,False
59,0.1885310560464859,0.015000000596046448,0.003524884581565857,0.003276824951171875,0.003276824951171875,0.003276824951171875,0.0040000006556510925,0.006736457347869873,0.011880159378051758,0.0,0.05,0.054193461000068055,True
60,0.2299368977546692,0.015000000596046448,0.004293680191040039,0.012826859951019287,0.012826859951019287,0.012826859951019287,0.0040000006556510925,0.009550034999847412,0.011181846261024475,0.0,0.05,0.0594561199995951,True
61,0.2545596957206726,0.015000000596046448,0.0037310123443603516,0.0032875537872314453,0.0032875537872314453,0.0032875537872314453,0.004000000189989805,0.009539306163787842,0.011430725455284119,0.0,0.05,0.06000683399997797,True
62,0.2509904205799103,0.015000000596046448,0.004015207290649414,0.0,0.0,0.0,0.004000000189989805,0.0032875537872314453,0.011252835392951965,0.0,0.05,0.059208802999819454,True
63,0.2472432553768158,0.015000000596046448,0.004276871681213379,0.0,0.0,0.0,0.004000000189989805,0.0,0.011218443512916565,0.0,0.05,0.060353625000061584,True
64,0.2434616982936859,0.015000000596046448,0.003996849060058594,0.0,0.0,0.0,0.003999999724328518,0.0,0.011569738388061523,0.0,0.05,0.05548083399935422,True
65,0.23999713361263275,0.015000000596046448,0.0036901235580444336,0.0,0.0,0.0,0.003996849060058594,0.0,0.011398881673812866,0.0,0.05,0.05562788899987936,True
66,0.23639601469039917,0.015000000596046448,0.0036437511444091797,0.0,0.0,0.0,0.0029137134552001953,0.0,0.011444270610809326,0.0,0.05,0.05485685899930104,True
67,0.23284025490283966,0.015000000596046448,0.0037138909101486206,0.0,0.0,0.0,0.002684091217815876,0.0,0.011307239532470703,0.0,0.05,0.0604188620000059,True
68,0.22912639379501343,0.015000015497207642,0.003726959228515625,0.0,0.0,0.0,0.0028726179152727127,0.0,0.01130644977092743,0.0,0.05,0.05908562400054507,True
69,0.22543281316757202,0.015000030398368835,0.003482818603515625,0.0,0.0,0.0,0.0006998945027589798,0.0,0.01153440773487091,0.0,0.05,0.05582683000011457,True
70,0.2219671905040741,0.015000000596046448,0.0038432031869888306,0.0,0.0,0.0,0.003482818603515625,0.0,0.011156827211380005,0.0,0.05,0.06025473099998635,True
71,0.21812403202056885,0.014999985694885254,0.003277003765106201,0.0,0.0,0.0,0.003807663917541504,0.0,0.01172301173210144,0.0,0.05,0.05100035499981459,True
72,0.21484702825546265,0.014999985694885254,0.0034796297550201416,0.0,0.0,0.0,0.0024739503860473633,0.0,0.0115203857421875,0.0,0.05,0.055551872000251024,True
73,0.2113674283027649,0.014999985694885254,0.0037947893142700195,0.0,0.0,0.0,0.001125931739807129,0.0,0.011205226182937622,0.0,0.05,0.05968935300006706,True
74,0.20757263898849487,0.014999985694885254,0.0033698678016662598,0.0,0.0,0.0,0.0009189844131469727,0.0,0.011630147695541382,0.0,0.05,0.056298533000699535,True
75,0.204202800989151,0.014999985694885254,0.0032113492488861084,0.0,0.0,0.0,0.0006700754165649414,0.0,0.011788636445999146,0.0,0.05,0.050988635000067006,True
76,0.2009914517402649,0.014999985694885254,0.0035831332206726074,0.0,0.0,0.0,0.0004923343658447266,0.0,0.011416882276535034,0.0,0.05,0.056002794000050926,True
77,0.19740831851959229,0.014999985694885254,0.003937333822250366,0.0,0.0,0.0,0.00041961669921875,0.0,0.011062651872634888,0.0,0.05,0.06377968600008899,True
78,0.19347098469734192,0.014999985694885254,0.004070490598678589,0.0,0.0,0.0,0.00036978721618652344,0.0,0.010929495096206665,0.0,0.05,0.06708904199967947,True
79,0.18940049409866333,0.014999985694885254,0.004191547632217407,0.0,0.0,0.0,0.00029540061950683594,0.0,0.010808438062667847,0.0,0.05,0.0680159730000014,True
80,0.18520894646644592,0.014999985694885254,0.004567056894302368,0.0,0.0,0.0,0.00021982192993164062,0.0,0.010432958602905273,0.0,0.05,0.07085635700059356,True
81,0.18064191937446594,0.014999985694885254,0.004499614238739014,0.0,0.0,0.0,0.00017189979553222656,0.0,0.010500401258468628,0.0,0.05,0.0717636509998556,True
82,0.17614230513572693,0.014999985694885254,0.00432509183883667,0.0,0.0,0.0,0.00012576580047607422,0.0,0.010674923658370972,0.0,0.05,0.0679103419997773,True
83,0.08784222602844238,0.014999985694885254,0.0036801695823669434,0.009098231792449951,0.009098231792449951,0.009098231792449951,0.0040000081062316895,0.009098231792449951,0.01131981611251831,0.0,0.05,0.05695015999936004,True
84,0.08399412035942078,0.014999985694885254,0.004480481147766113,0.008256256580352783,0.008256256580352783,0.008256256580352783,0.0040000081062316895,0.010820627212524414,0.01051950454711914,0.0,0.05,0.06662580900047033,True
85,0.14329823851585388,0.014999985694885254,0.003323376178741455,0.005864083766937256,0.005864083766937256,0.005864083766937256,0.0040000081062316895,0.007883310317993164,0.011676609516143799,0.0,0.05,0.05141270700005407,True
86,0.19653454422950745,0.014999985694885254,0.003388047218322754,0.002120375633239746,0.002120375633239746,0.002120375633239746,0.0040000081062316895,0.007984459400177002,0.012854576110839844,0.0,0.05,0.05120878000070661,True
87,0.23175761103630066,0.014999985694885254,0.00481763482093811,0.010641694068908691,0.010641694068908691,0.010641694068908691,0.0040000006556510925,0.008521318435668945,0.011227339506149292,0.0,0.05,0.0562211769993155,True
88,0.2544938325881958,0.014999985694885254,0.0036138296127319336,0.013122081756591797,0.013122081756591797,0.013122081756591797,0.0040000006556510925,0.0024803876876831055,0.011605411767959595,0.0,0.05,0.05454904300040653,True
89,0.25109925866127014,0.014999985694885254,0.0034798085689544678,0.0,0.0,0.0,0.0040000006556510925,0.013122081756591797,0.012104153633117676,0.0,0.05,0.05589384199993219,True
90,0.24761945009231567,0.014999985694885254,0.003905773162841797,0.0,0.0,0.0,0.004000000189989805,0.0,0.01169884204864502,0.0,0.05,0.05244474299979629,True
91,0.24428650736808777,0.014999985694885254,0.0042264461517333984,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011301636695861816,0.0,0.05,0.0594025860000329,True
92,0.24058815836906433,0.014999985694885254,0.004035234451293945,0.0,0.0,0.0,0.004000000189989805,0.0,0.011425375938415527,0.0,0.05,0.05956664399946021,True
93,0.23691612482070923,0.014999985694885254,0.003988862037658691,0.0,0.0,0.0,0.003999948501586914,0.0,0.011583030223846436,0.0,0.05,0.05612676900000224,True
94,0.2334991693496704,0.014999985694885254,0.003928542137145996,0.0,0.0,0.0,0.003208756446838379,0.0,0.011463791131973267,0.0,0.05,0.055887974000143004,True
95,0.22994586825370789,0.014999985694885254,0.003249913454055786,0.0,0.0,0.0,0.002979014068841934,0.0,0.01177513599395752,0.0,0.05,0.0513342329995794,True
96,0.2266959547996521,0.014999985694885254,0.003518998622894287,0.0,0.0,0.0,0.003125786781311035,0.0,0.01150485873222351,0.0,0.05,0.055248253000172554,True
97,0.22320082783699036,0.014999985694885254,0.003471553325653076,0.0,0.0,0.0,0.00341951847076416,0.0,0.011538118124008179,0.0,0.05,0.0557377559998713,True
98,0.21972927451133728,0.014999985694885254,0.0031683743000030518,0.0,0.0,0.0,0.0024927854537963867,0.0,0.011836647987365723,0.0,0.05,0.05268297000020539,True
99,0.21656090021133423,0.014999985694885254,0.003504544496536255,0.0,0.0,0.0,0.0010808706283569336,0.0,0.011502951383590698,0.0,0.05,0.05472961699979351,True
100,0.21306386590003967,0.014999985694885254,0.0032199323177337646,0.0,0.0,0.0,0.0008387565612792969,0.0,0.011783212423324585,0.0,0.05,0.052166407000186155,True
101,0.2098439335823059,0.014999985694885254,0.003444850444793701,0.0,0.0,0.0,0.0006128549575805664,0.0,0.01155582070350647,0.0,0.05,0.05624365000039688,True
102,0.2063990831375122,0.014999985694885254,0.003248929977416992,0.0,0.0,0.0,0.0005220174789428711,0.0,0.0117531418800354,0.0,0.05,0.050972746000297775,True
103,0.20315223932266235,0.014999985694885254,0.0034520626068115234,0.0,0.0,0.0,0.0003834962844848633,0.0,0.0115489661693573,0.0,0.05,0.05566843399992649,True
104,0.19970017671585083,0.014999985694885254,0.004159212112426758,0.0,0.0,0.0,0.0003267526626586914,0.0,0.010840892791748047,0.0,0.05,0.0677212190003047,True
105,0.19554108381271362,0.014999985694885254,0.004047662019729614,0.0,0.0,0.0,0.00030362606048583984,0.0,0.010952681303024292,0.0,0.05,0.06755979299941828,True
106,0.19149377942085266,0.014999985694885254,0.0043822526931762695,0.0,0.0,0.0,0.00022614002227783203,0.0,0.010618239641189575,0.0,0.05,0.07175589600046806,True
107,0.1871115267276764,0.014999985694885254,0.004326224327087402,0.0,0.0,0.0,0.0001766681671142578,0.0,0.010673940181732178,0.0,0.05,0.06745992100059084,True
108,0.18278548121452332,0.014999985694885254,0.004301965236663818,0.0,0.0,0.0,0.00012302398681640625,0.0,0.010698050260543823,0.0,0.05,0.06767412499993952,True
109,0.17848354578018188,0.014999985694885254,0.004645049571990967,0.0,0.0,0.0,9.179115295410156e-05,0.0,0.010355085134506226,0.0,0.05,0.0735492339999837,True
110,0.06370976567268372,0.014999985694885254,0.0035459697246551514,0.016338109970092773,0.016338109970092773,0.016338109970092773,0.0040000081062316895,0.016338109970092773,0.011454015970230103,0.0,0.05,0.05537454899967997,True
111,0.061591148376464844,0.014999985694885254,0.003927290439605713,0.007219910621643066,0.007219910621643066,0.007219910621643066,0.0040000081062316895,0.009118199348449707,0.011072695255279541,0.0,0.05,0.05678952199923515,True
112,0.11803147196769714,0.014999985694885254,0.003959953784942627,0.006747543811798096,0.006747543811798096,0.006747543811798096,0.0040000081062316895,0.005551278591156006,0.011040031909942627,0.0,0.05,0.060502379999888944,True
113,0.16357466578483582,0.014999985694885254,0.003537088632583618,0.002469658851623535,0.002469658851623535,0.002469658851623535,0.0040000006556510925,0.00921720266342163,0.011551737785339355,0.0,0.05,0.05524254999909317,True
114,0.1965327262878418,0.014999985694885254,0.0038624703884124756,0.01574629545211792,0.01574629545211792,0.01574629545211792,0.0040000081062316895,0.013276636600494385,0.011137515306472778,0.0,0.05,0.0597138580005776,True
115,0.21594414114952087,0.014999985694885254,0.0035605430603027344,0.02920454740524292,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0050310492515563965,0.01168292760848999,0.0,0.05,0.05209322099926794,True
116,0.2126270830631256,0.014999985694885254,0.0037469565868377686,0.009204566478729248,0.009204566478729248,0.009204566478729248,0.0040000081062316895,0.010795414447784424,0.011253029108047485,0.0,0.05,0.059130439999535156,True
117,0.20888012647628784,0.014999985694885254,0.003544062376022339,0.0,0.0,0.0,0.0040000006556510925,0.009204566478729248,0.011613279581069946,0.0,0.05,0.056355054000050586,True
118,0.2053360641002655,0.014999985694885254,0.003951281309127808,0.0,0.0,0.0,0.0040000006556510925,0.0,0.0115622878074646,0.0,0.05,0.056229364000500937,True
119,0.20189836621284485,0.014999985694885254,0.003562420606613159,0.0,0.0,0.0,0.003999999724328518,0.0,0.012020468711853027,0.0,0.05,0.051500706000297214,True
120,0.19861018657684326,0.014999985694885254,0.00433957576751709,0.0,0.0,0.0,0.0030450820922851562,0.0,0.011261433362960815,0.0,0.05,0.05897335900044709,True
121,0.19484418630599976,0.014999985694885254,0.0033295750617980957,0.0,0.0,0.0,0.003999948501586914,0.0,0.011818170547485352,0.0,0.05,0.05257680500017159,True
122,0.19166237115859985,0.014999985694885254,0.0032375454902648926,0.0,0.0,0.0,0.0034002065658569336,0.0,0.011819928884506226,0.0,0.05,0.05147564900016732,True
123,0.18848231434822083,0.014999985694885254,0.0033062100410461426,0.0,0.0,0.0,0.0011360645294189453,0.0,0.011708974838256836,0.0,0.05,0.05173662000015611,True
124,0.18517610430717468,0.014999985694885254,0.0031877458095550537,0.0,0.0,0.0,0.0008262395858764648,0.0,0.011849194765090942,0.0,0.05,0.051550295000197366,True
125,0.18202531337738037,0.014999985694885254,0.003448307514190674,0.0,0.0,0.0,0.00048172473907470703,0.0,0.011562585830688477,0.0,0.05,0.05548003700005211,True
126,0.1785879135131836,0.014999985694885254,0.003177434206008911,0.0,0.0,0.0,0.00047516822814941406,0.0,0.011830627918243408,0.0,0.05,0.05252162900069379,True
127,0.17541047930717468,0.014999985694885254,0.003492116928100586,0.0,0.0,0.0,0.00036132335662841797,0.0,0.011516451835632324,0.0,0.05,0.0553001909993327,True
128,0.17192694544792175,0.014999985694885254,0.0034817755222320557,0.0,0.0,0.0,0.0003083944320678711,0.0,0.011519134044647217,0.0,0.05,0.05506218599930435,True
129,0.16844609379768372,0.014999985694885254,0.0031576454639434814,0.0,0.0,0.0,0.00024187564849853516,0.0,0.011844635009765625,0.0,0.05,0.051149356999303563,True
130,0.16528844833374023,0.014999985694885254,0.0032804906368255615,0.0,0.0,0.0,0.00017774105072021484,0.0,0.01172184944152832,0.0,0.05,0.05209529900002963,True
131,0.1620103120803833,0.014999985694885254,0.0035060644149780273,0.0,0.0,0.0,0.0001417398452758789,0.0,0.01149401068687439,0.0,0.05,0.05562765899958322,True
132,0.15850424766540527,0.014999985694885254,0.004103153944015503,0.0,0.0,0.0,0.00012087821960449219,0.0,0.010897189378738403,0.0,0.05,0.06772817900036898,True
133,0.15440109372138977,0.014999985694885254,0.004282206296920776,0.0,0.0,0.0,0.00011229515075683594,0.0,0.01071864366531372,0.0,0.05,0.07150732100035384,True
134,0.15011975169181824,0.014999985694885254,0.0038917362689971924,0.0,0.0,0.0,8.7738037109375e-05,0.0,0.011108577251434326,0.0,0.05,0.06349672800024564,True
135,0.14622801542282104,0.014999985694885254,0.004398345947265625,0.0,0.0,0.0,5.805492401123047e-05,0.0,0.010601699352264404,0.0,0.05,0.06784583700027724,True
136,0.1418297290802002,0.014999985694885254,0.004295229911804199,0.0,0.0,0.0,4.6372413635253906e-05,0.0,0.01070493459701538,0.0,0.05,0.06750915700013138,True
137,0.13753467798233032,0.014999985694885254,0.003990381956100464,0.0,0.0,0.0,3.445148468017578e-05,0.0,0.01100972294807434,0.0,0.05,0.06464689699987503,True
138,0.09106865525245667,0.010999977588653564,0.003972500562667847,0.02866184711456299,0.019999980926513672,0.019999980926513672,0.004000037908554077,0.019999980926513672,0.0070275068283081055,0.0,0.05,0.058897961000184296,True
139,0.04620501399040222,0.014999985694885254,0.0029838085174560547,0.01684969663619995,0.01684969663619995,0.01684969663619995,0.004000037908554077,0.010426163673400879,0.0120161771774292,0.0,0.05,0.07567565499994089,True
140,0.0773124098777771,0.014999985694885254,0.003991425037384033,0.00872725248336792,0.00872725248336792,0.00872725248336792,0.0040000081062316895,0.008122444152832031,0.01100856065750122,0.0,0.05,0.055774623000615975,True
141,0.11988234519958496,0.014999985694885254,0.004935145378112793,0.0025890469551086426,0.0025890469551086426,0.0025890469551086426,0.0040000081062316895,0.006138205528259277,0.012155532836914062,0.0,0.05,0.05158298599963018,True
142,0.14606398344039917,0.014999985694885254,0.004094243049621582,0.02730429172515869,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.022589027881622314,0.011819422245025635,0.0,0.05,0.05563630600045144,True
143,0.16228580474853516,0.014999985694885254,0.003737509250640869,0.05452907085418701,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.006000995635986328,0.011262476444244385,0.0,0.05,0.055879956999888236,True
144,0.1585482954978943,0.014999985694885254,0.004081606864929199,0.03452908992767334,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0020728111267089844,0.010918378829956055,0.0,0.05,0.05974370700005238,True
145,0.1544666886329651,0.015000015497207642,0.0035295486450195312,0.014529109001159668,0.014529109001159668,0.014529109001159668,0.004000037908554077,0.005470871925354004,0.0120086669921875,0.0,0.05,0.05926937399999588,True
146,0.15093713998794556,0.01500004529953003,0.003523409366607666,0.0,0.0,0.0,0.004000000189989805,0.014529109001159668,0.011694729328155518,0.0,0.05,0.051996353000504314,True
147,0.14763188362121582,0.014999985694885254,0.004333555698394775,0.0,0.0,0.0,0.004000000189989805,0.0,0.01133507490158081,0.0,0.05,0.05554721399948903,True
148,0.14396697282791138,0.014999985694885254,0.003493785858154297,0.0,0.0,0.0,0.003999999724328518,0.0,0.011707782745361328,0.0,0.05,0.05525008899985551,True
149,0.14047318696975708,0.014999985694885254,0.0033948919735848904,0.0,0.0,0.0,0.002552739344537258,0.0,0.011804342269897461,0.0,0.05,0.052589384999919275,True
150,0.1372775435447693,0.014999985694885254,0.0037175416946411133,0.0,0.0,0.0,0.003394894301891327,0.0,0.01145923137664795,0.0,0.05,0.05522789599945099,True
151,0.13373678922653198,0.014999985694885254,0.0034632086753845215,0.0,0.0,0.0,0.002498161979019642,0.0,0.01160520315170288,0.0,0.05,0.05584636900039186,True
152,0.13027358055114746,0.014999985694885254,0.003246605396270752,0.0,0.0,0.0,0.0006507635116577148,0.0,0.01178961992263794,0.0,0.05,0.051999725999849034,True
153,0.12706321477890015,0.014999985694885254,0.003590106964111328,0.0,0.0,0.0,0.000600794330239296,0.0,0.011449158191680908,0.0,0.05,0.05499022999993031,True
154,0.1235123872756958,0.014999985694885254,0.003196120262145996,0.0,0.0,0.0,0.0005577728152275085,0.0,0.011832892894744873,0.0,0.05,0.05195239800013951,True
