step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
148,0.1634594202041626,0.014999985694885254,0.0026171207427978516,0.0,0.0,0.0,9.250640869140625e-05,0.0,0.012399822473526001,0.0,0.04,0.04276331001892686,True
149,0.1608564555644989,0.014999985694885254,0.0024607181549072266,0.0,0.0,0.0,7.641315460205078e-05,0.0,0.012553244829177856,0.0,0.04,0.039652815903536975,False
150,0.1584097146987915,0.014999985694885254,0.0021873116493225098,0.0,0.0,0.0,5.793571472167969e-05,0.0,0.012813925743103027,0.0,0.04,0.035623478004708886,False
151,0.1562233865261078,0.014999985694885254,0.0028960704803466797,0.0,0.0,0.0,4.4226646423339844e-05,0.0,0.01210486888885498,0.0,0.04,0.043598602060228586,True
152,0.15332800149917603,0.014999985694885254,0.002348780632019043,0.0,0.0,0.0,4.9114227294921875e-05,0.0,0.012654423713684082,0.0,0.04,0.04014366597402841,True
153,0.15098229050636292,0.014999985694885254,0.002515435218811035,0.0,0.0,0.0,3.3855438232421875e-05,0.0,0.012485206127166748,0.0,0.04,0.04358292103279382,True
154,0.1484675109386444,0.014999985694885254,0.002414226531982422,0.0,0.0,0.0,0.0010982751846313477,0.0,0.012585997581481934,0.0,0.04,0.03945995296817273,False
155,0.146053284406662,0.014999985694885254,0.002594470977783203,0.0,0.0,0.0,0.002414226531982422,0.0,0.012406140565872192,0.0,0.04,0.04361163801513612,True
156,0.14345940947532654,0.014999985694885254,0.002590656280517578,0.0,0.0,0.0,0.002508997917175293,0.0,0.012409508228302002,0.0,0.04,0.04375198110938072,True
157,0.1408689320087433,0.014999985694885254,0.0025833547115325928,0.0,0.0,0.0,0.001998305320739746,0.0,0.012416720390319824,0.0,0.04,0.0436604309361428,True
158,0.13828563690185547,0.014999985694885254,0.002851128578186035,0.0,0.0,0.0,0.0013210773468017578,0.0,0.012149065732955933,0.0,0.04,0.048554148990660906,True
159,0.060039833188056946,0.01100003719329834,0.0028039515018463135,0.007833421230316162,0.007833421230316162,0.007833421230316162,0.0040000081062316895,0.007833421230316162,0.008196234703063965,0.0,0.04,0.046830089995637536,True
160,0.0687023401260376,0.012606978416442871,0.002619624137878418,0.0008415579795837402,0.0008415579795837402,0.0008415579795837402,0.0040000081062316895,0.006991863250732422,0.009987354278564453,0.0,0.04,0.055329064023680985,True
161,0.047978878021240234,0.014999985694885254,0.0017060041427612305,0.006441593170166016,0.006441593170166016,0.006441593170166016,0.0040000081062316895,0.005706429481506348,0.013763338327407837,0.0,0.04,0.04359241703059524,True
162,0.061153411865234375,0.014999985694885254,0.003061652183532715,0.0010419487953186035,0.0010419487953186035,0.0010419487953186035,0.0040000081062316895,0.006660521030426025,0.011938333511352539,0.0,0.04,0.04765454004518688,True
163,0.09474748373031616,0.014999985694885254,0.002706080675125122,0.006957828998565674,0.006957828998565674,0.006957828998565674,0.0040000081062316895,0.006738901138305664,0.012696504592895508,0.0,0.04,0.035811548004858196,False
164,0.15025681257247925,0.014999985694885254,0.0024477243423461914,0.01160973310470581,0.01160973310470581,0.01160973310470581,0.0040000081062316895,0.012337446212768555,0.013241469860076904,0.0,0.04,0.03555579006206244,False
165,0.1479770839214325,0.014999985694885254,0.0035332441329956055,0.0,0.0,0.0,0.004000000189989805,0.01160973310470581,0.012250572443008423,0.0,0.04,0.043446155032143,True
166,0.14522767066955566,0.014999985694885254,0.0029800236225128174,0.0,0.0,0.0,0.003999948501586914,0.0,0.012356728315353394,0.0,0.04,0.04340124304872006,True
167,0.1425844132900238,0.014999985694885254,0.002553701400756836,0.0,0.0,0.0,0.003999948501586914,0.0,0.012523651123046875,0.0,0.04,0.04438632994424552,True
168,0.14003071188926697,0.014999985694885254,0.003046751022338867,0.0,0.0,0.0,0.003999948501586914,0.0,0.012811541557312012,0.0,0.04,0.04776026704348624,True
169,0.13715237379074097,0.014999985694885254,0.0033174753189086914,0.0,0.0,0.0,0.0030003786087036133,0.0,0.012131154537200928,0.0,0.04,0.04740787297487259,True
170,0.13428354263305664,0.014999985694885254,0.0032845735549926758,0.0,0.0,0.0,0.0027649402618408203,0.0,0.012408018112182617,0.0,0.04,0.043773481040261686,True
171,0.1316736340522766,0.014999985694885254,0.002447366714477539,0.0,0.0,0.0,0.001898050308227539,0.0,0.012746930122375488,0.0,0.04,0.03971351298969239,False
172,0.12926152348518372,0.014999985694885254,0.002691507339477539,0.0,0.0,0.0,0.0011049509048461914,0.0,0.012326300144195557,0.0,0.04,0.04329900606535375,True
173,0.12658783793449402,0.014999985694885254,0.002512812614440918,0.0,0.0,0.0,0.0026400089263916016,0.0,0.012585282325744629,0.0,0.04,0.04041339305695146,True
174,0.12417009472846985,0.014999985694885254,0.002859950065612793,0.0,0.0,0.0,0.002512812614440918,0.0,0.012146949768066406,0.0,0.04,0.04757749300915748,True
175,0.12131625413894653,0.014999985694885254,0.002619624137878418,0.0,0.0,0.0,0.002378106117248535,0.0,0.0123843252658844,0.0,0.04,0.04395164002198726,True
176,0.11870059370994568,0.014999985694885254,0.0027784407138824463,0.0,0.0,0.0,0.0013419389724731445,0.0,0.012223124504089355,0.0,0.04,0.046930902055464685,True
177,0.11592289805412292,0.014999985694885254,0.0021512508392333984,0.0,0.0,0.0,0.0010932683944702148,0.0,0.01284971833229065,0.0,0.04,0.036301197949796915,False
178,0.1137721836566925,0.014999985694885254,0.0026515722274780273,0.0,0.0,0.0,0.0006763935089111328,0.0,0.012349545955657959,0.0,0.04,0.03994674899149686,False
179,0.11112174391746521,0.014999985694885254,0.0024161934852600098,0.0,0.0,0.0,0.0006947517395019531,0.0,0.012584209442138672,0.0,0.04,0.039380287984386086,False
180,0.10870587825775146,0.014999985694885254,0.00231093168258667,0.0,0.0,0.0,0.0005260705947875977,0.0,0.012689143419265747,0.0,0.04,0.0396525269607082,False
181,0.1063949465751648,0.014999985694885254,0.002379298210144043,0.0,0.0,0.0,0.00044214725494384766,0.0,0.0126209557056427,0.0,0.04,0.03998898598365486,False
182,0.10401591658592224,0.014999985694885254,0.002609550952911377,0.0,0.0,0.0,0.0003718137741088867,0.0,0.01239052414894104,0.0,0.04,0.043087654979899526,True
183,0.10140645503997803,0.014999985694885254,0.0020791292190551758,0.0,0.0,0.0,0.0003409385681152344,0.0,0.012920886278152466,0.0,0.04,0.035384902032092214,False
184,0.09932732582092285,0.014999985694885254,0.0026016831398010254,0.0,0.0,0.0,0.00023436546325683594,0.0,0.012398362159729004,0.0,0.04,0.03996743506286293,False
185,0.09672567248344421,0.014999985694885254,0.002398878335952759,0.0,0.0,0.0,0.0017983019351959229,0.0,0.012601137161254883,0.0,0.04,0.039851269917562604,False
186,0.09432682394981384,0.014999985694885254,0.0027542412281036377,0.0,0.0,0.0,0.002398878335952759,0.0,0.012245744466781616,0.0,0.04,0.04769976995885372,True
187,0.08874726295471191,0.010999977588653564,0.002579420804977417,0.009877324104309082,0.009877324104309082,0.009877324104309082,0.0040000081062316895,0.009877324104309082,0.008420556783676147,0.0,0.04,0.0436829780228436,True
188,0.05795091390609741,0.007905364036560059,0.002238065004348755,0.010327458381652832,0.010327458381652832,0.010327458381652832,0.0040000081062316895,0.015175342559814453,0.007609724998474121,0.0,0.04,0.04292988101951778,True
189,0.04268503189086914,0.01103675365447998,0.0016396045684814453,0.0061920881271362305,0.0061920881271362305,0.0061920881271362305,0.0040000081062316895,0.016519546508789062,0.01004752516746521,0.0,0.04,0.04403672995977104,True
190,0.1048046350479126,0.014999985694885254,0.002453327178955078,0.010305225849151611,0.010305225849151611,0.010305225849151611,0.0040000081062316895,0.016497313976287842,0.014005541801452637,0.0,0.04,0.046574646956287324,True
191,0.1615428924560547,0.014999985694885254,0.0024681389331817627,0.002835988998413086,0.002835988998413086,0.002835988998413086,0.0040000081062316895,0.013141214847564697,0.012531846761703491,0.0,0.04,0.035796941025182605,False
192,0.19198498129844666,0.014999985694885254,0.0036913156509399414,0.005484819412231445,0.005484819412231445,0.005484819412231445,0.0040000081062316895,0.0059503912925720215,0.011308670043945312,0.0,0.04,0.04369145492091775,True
193,0.1882936656475067,0.014999985694885254,0.0021821260452270508,0.0,0.0,0.0,0.0040000081062316895,0.005484819412231445,0.012817859649658203,0.0,0.04,0.03975485195405781,False
194,0.18611153960227966,0.014999985694885254,0.0022332966327667236,0.0,0.0,0.0,0.003999948501586914,0.0,0.013021588325500488,0.0,0.04,0.039600782096385956,False
195,0.18387824296951294,0.014999985694885254,0.0023404955863952637,0.0,0.0,0.0,0.003999948501586914,0.0,0.012728869915008545,0.0,0.04,0.03638267796486616,False
196,0.18153774738311768,0.014999985694885254,0.003473252058029175,0.0,0.0,0.0,0.0020657777786254883,0.0,0.012381792068481445,0.0,0.04,0.0437484789872542,True
197,0.1786341369152069,0.014999985694885254,0.0028417110443115234,0.0,0.0,0.0,0.001391149591654539,0.0,0.012721747159957886,0.0,0.04,0.039859945070929825,False
198,0.17635589838027954,0.014999985694885254,0.0026497840881347656,0.0,0.0,0.0,0.0011036586947739124,0.0,0.012776941061019897,0.0,0.04,0.03989269305020571,False
199,0.17405813932418823,0.014999985694885254,0.0027584433555603027,0.0,0.0,0.0,0.0026497840881347656,0.0,0.012321144342422485,0.0,0.04,0.0433551570167765,True
200,0.17137929797172546,0.014999985694885254,0.0024411678314208984,0.0,0.0,0.0,0.0026236772537231445,0.0,0.012646913528442383,0.0,0.04,0.03994045208673924,False
201,0.1690262258052826,0.014999985694885254,0.0023870468139648438,0.0,0.0,0.0,0.0021719932556152344,0.0,0.01270991563796997,0.0,0.04,0.03976200497709215,False
202,0.1667182743549347,0.014999985694885254,0.0026406049728393555,0.0,0.0,0.0,0.002373218536376953,0.0,0.012379884719848633,0.0,0.04,0.04365786595735699,True
203,0.16409817337989807,0.014999985694885254,0.0023610591888427734,0.0,0.0,0.0,0.00262567400932312,0.0,0.01264488697052002,0.0,0.04,0.03980254696216434,False
204,0.16174307465553284,0.014999985694885254,0.002119898796081543,0.0,0.0,0.0,0.0022972524166107178,0.0,0.012893348932266235,0.0,0.04,0.03608408698346466,False
205,0.15963643789291382,0.014999985694885254,0.002652406692504883,0.0,0.0,0.0,0.0017187297344207764,0.0,0.012355715036392212,0.0,0.04,0.03999728104099631,False
206,0.15699216723442078,0.014999985694885254,0.003027677536010742,0.0,0.0,0.0,0.0014583766460418701,0.0,0.011973321437835693,0.0,0.04,0.05119300598744303,True
207,0.15396550297737122,0.014999985694885254,0.0022246837615966797,0.0,0.0,0.0,0.0012325048446655273,0.0,0.012777537107467651,0.0,0.04,0.04029475594870746,True
208,0.1517430543899536,0.014999985694885254,0.0023363828659057617,0.0,0.0,0.0,0.0007627606391906738,0.0,0.012665480375289917,0.0,0.04,0.03974388702772558,False
209,0.14940854907035828,0.014999985694885254,0.0027109384536743164,0.0,0.0,0.0,0.0006401538848876953,0.0,0.01228952407836914,0.0,0.04,0.043861054931767285,True
210,0.14669808745384216,0.014999985694885254,0.002552032470703125,0.0,0.0,0.0,0.0005869269371032715,0.0,0.012448251247406006,0.0,0.04,0.04370462999213487,True
211,0.14414635300636292,0.014999985694885254,0.002508878707885742,0.0,0.0,0.0,0.00048485398292541504,0.0,0.012491554021835327,0.0,0.04,0.043549011927098036,True
212,0.141637921333313,0.014999985694885254,0.002601027488708496,0.0,0.0,0.0,0.0004006326198577881,0.0,0.012399107217788696,0.0,0.04,0.04377008101437241,True
213,0.13903704285621643,0.014999985694885254,0.0025900602340698242,0.0,0.0,0.0,0.00033098459243774414,0.0,0.01240992546081543,0.0,0.04,0.043365850928239524,True
214,0.1364469826221466,0.014999985694885254,0.002566218376159668,0.0,0.0,0.0,0.0002734959125518799,0.0,0.012433886528015137,0.0,0.04,0.04363770200870931,True
215,0.09366321563720703,0.01100003719329834,0.0025833845138549805,0.010374963283538818,0.010374963283538818,0.010374963283538818,0.0040000081062316895,0.010374963283538818,0.00841665267944336,0.0,0.04,0.04389463400002569,True
216,0.0702742338180542,0.007383584976196289,0.002550482749938965,0.001713097095489502,0.001713097095489502,0.001713097095489502,0.0040000081062316895,0.008898496627807617,0.006976962089538574,0.0,0.04,0.05103535298258066,True
217,0.05344676971435547,0.011383533477783203,0.0017358064651489258,0.01585519313812256,0.01585519313812256,0.01585519313812256,0.0040000081062316895,0.01733165979385376,0.01028028130531311,0.0,0.04,0.04347847809549421,True
218,0.11567041277885437,0.014999985694885254,0.0026237964630126953,0.010299742221832275,0.010299742221832275,0.010299742221832275,0.0040000081062316895,0.026154935359954834,0.013615608215332031,0.0,0.04,0.04736850003246218,True
219,0.13560107350349426,0.014999985694885254,0.0031131207942962646,0.005055487155914307,0.005055487155914307,0.005055487155914307,0.0040000081062316895,0.010110974311828613,0.01188686490058899,0.0,0.04,0.04018686700146645,True
220,0.14183372259140015,0.014999985694885254,0.0035596489906311035,0.007509469985961914,0.007509469985961914,0.007509469985961914,0.0040000081062316895,0.011418342590332031,0.01144033670425415,0.0,0.04,0.04736434598453343,True
221,0.13827407360076904,0.014999985694885254,0.0025550425052642822,0.0,0.0,0.0,0.0040000081062316895,0.007509469985961914,0.012444943189620972,0.0,0.04,0.04754201392643154,True
222,0.13571903109550476,0.014999985694885254,0.002341330051422119,0.0,0.0,0.0,0.0040000081062316895,0.0,0.012913823127746582,0.0,0.04,0.039414220955222845,False
223,0.13337770104408264,0.014999985694885254,0.0025809109210968018,0.0,0.0,0.0,0.0040000081062316895,0.0,0.012676477432250977,0.0,0.04,0.03980744909495115,False
224,0.13079679012298584,0.014999985694885254,0.0034270286560058594,0.0,0.0,0.0,0.003999948501586914,0.0,0.012511134147644043,0.0,0.04,0.04748960898723453,True
225,0.1278594732284546,0.014999985694885254,0.0033596456050872803,0.0,0.0,0.0,0.003999948501586914,0.0,0.01223781704902649,0.0,0.04,0.04801472392864525,True
226,0.12509730458259583,0.014999985694885254,0.0031725168228149414,0.0,0.0,0.0,0.003271341323852539,0.0,0.012653589248657227,0.0,0.04,0.04360306996386498,True
227,0.1225254237651825,0.014999985694885254,0.003541231155395508,0.0,0.0,0.0,0.002323746681213379,0.0,0.011951208114624023,0.0,0.04,0.051126130972988904,True
228,0.11938467621803284,0.014999985694885254,0.0031669139862060547,0.0,0.0,0.0,0.0022716522216796875,0.0,0.012397617101669312,0.0,0.04,0.043931989930570126,True
229,0.1167823076248169,0.014999985694885254,0.0030105113983154297,0.0,0.0,0.0,0.0031669139862060547,0.0,0.012118607759475708,0.0,0.04,0.04794087808113545,True
230,0.11390092968940735,0.014999985694885254,0.002969413995742798,0.0,0.0,0.0,0.0028957128524780273,0.0,0.012061119079589844,0.0,0.04,0.04722800001036376,True
231,0.11093151569366455,0.014999985694885254,0.0026092827320098877,0.0,0.0,0.0,0.002608060836791992,0.0,0.01241275668144226,0.0,0.04,0.043794541037641466,True
232,0.10834428668022156,0.014999955892562866,0.0026715099811553955,0.0,0.0,0.0,0.0025914907455444336,0.0,0.012343615293502808,0.0,0.04,0.04360947501845658,True
233,0.1056879460811615,0.015000015497207642,0.002702385187149048,0.0,0.0,0.0,0.0026715099811553955,0.0,0.012297630310058594,0.0,0.04,0.043737289030104876,True
234,0.10298556089401245,0.01500004529953003,0.002388298511505127,0.0,0.0,0.0,0.0025767087936401367,0.0,0.012611746788024902,0.0,0.04,0.040233367937617004,True
235,0.10059726238250732,0.014999985694885254,0.002863556146621704,0.0,0.0,0.0,0.0017983615398406982,0.0,0.01213642954826355,0.0,0.04,0.04731867206282914,True
236,0.09773370623588562,0.014999955892562866,0.0028676092624664307,0.0,0.0,0.0,0.0013952851295471191,0.0,0.012132346630096436,0.0,0.04,0.04783558798953891,True
237,0.09486609697341919,0.014999926090240479,0.0025115609169006348,0.0,0.0,0.0,0.001012176275253296,0.0,0.012488365173339844,0.0,0.04,0.04342814802657813,True
238,0.09235453605651855,0.014999985694885254,0.002662062644958496,0.0,0.0,0.0,0.0007506310939788818,0.0,0.012337923049926758,0.0,0.04,0.043802906991913915,True
239,0.08969247341156006,0.014999985694885254,0.002697467803955078,0.0,0.0,0.0,0.000619351863861084,0.0,0.012302517890930176,0.0,0.04,0.04375188797712326,True
240,0.08699500560760498,0.014999985694885254,0.0026067495346069336,0.0,0.0,0.0,0.0005116462707519531,0.0,0.01239323616027832,0.0,0.04,0.044273806968703866,True
241,0.08438825607299805,0.014999985694885254,0.002838611602783203,0.0,0.0,0.0,0.0004227161407470703,0.0,0.01216137409210205,0.0,0.04,0.04729885794222355,True
242,0.09344613552093506,0.010999977588653564,0.003334641456604004,0.006362855434417725,0.006362855434417725,0.006362855434417725,0.0040000081062316895,0.006362855434417725,0.0076653361320495605,0.0,0.04,0.05541856191121042,True
243,0.06311070919036865,0.007526755332946777,0.0021386146545410156,0.01117098331451416,0.01117098331451416,0.01117098331451416,0.0040000081062316895,0.017533838748931885,0.007189035415649414,0.0,0.04,0.04379846598021686,True
244,0.05116850137710571,0.011526703834533691,0.001854538917541504,0.002856910228729248,0.002856910228729248,0.002856910228729248,0.0040000081062316895,0.014027893543243408,0.010101020336151123,0.0,0.04,0.04698777792509645,True
245,0.11610990762710571,0.014999985694885254,0.0022983551025390625,0.0105820894241333,0.0105820894241333,0.0105820894241333,0.0040000081062316895,0.011920750141143799,0.014033317565917969,0.0,0.04,0.04285085294395685,True
246,0.14651381969451904,0.014999985694885254,0.0029906630516052246,0.014601171016693115,0.014601171016693115,0.014601171016693115,0.0040000081062316895,0.0161360502243042,0.01200932264328003,0.0,0.04,0.043741878936998546,True
247,0.14918392896652222,0.014999985694885254,0.0027669668197631836,0.015454113483428955,0.015454113483428955,0.015454113483428955,0.0040000081062316895,0.006374180316925049,0.013532638549804688,0.0,0.04,0.0359674789942801,False
248,0.14641696214675903,0.014999985694885254,0.0033243894577026367,0.0,0.0,0.0,0.0040000081062316895,0.015454113483428955,0.012354731559753418,0.0,0.04,0.04343410907313228,True
249,0.1437717080116272,0.014999985694885254,0.0031554698944091797,0.0,0.0,0.0,0.003999948501586914,0.0,0.012475907802581787,0.0,0.04,0.04377300094347447,True
250,0.14124763011932373,0.014999985694885254,0.0025973618030548096,0.0,0.0,0.0,0.003999948501586914,0.0,0.01281881332397461,0.0,0.04,0.035780064994469285,False
251,0.13906645774841309,0.014999985694885254,0.003057032823562622,0.0,0.0,0.0,0.003999948501586914,0.0,0.012319445610046387,0.0,0.04,0.043760222964920104,True
252,0.13618165254592896,0.014999985694885254,0.0030035972595214844,0.0,0.0,0.0,0.0028668642044067383,0.0,0.012418985366821289,0.0,0.04,0.04342282598372549,True
253,0.13359904289245605,0.014999985694885254,0.0026793479919433594,0.0,0.0,0.0,0.0026552677154541016,0.0,0.01271146535873413,0.0,0.04,0.03958292701281607,False
254,0.13131052255630493,0.014999985694885254,0.0027251839637756348,0.0,0.0,0.0,0.0022742748260498047,0.0,0.012325286865234375,0.0,0.04,0.04354631109163165,True
255,0.12863582372665405,0.014999985694885254,0.002691984176635742,0.0,0.0,0.0,0.002176642417907715,0.0,0.012357205152511597,0.0,0.04,0.04367023101076484,True
256,0.12599295377731323,0.014999985694885254,0.0024042129516601562,0.0,0.0,0.0,0.0011391639709472656,0.0,0.012679755687713623,0.0,0.04,0.04037247190717608,True
257,0.1236727237701416,0.014999985694885254,0.002635478973388672,0.0,0.0,0.0,0.0006705522537231445,0.0,0.012382447719573975,0.0,0.04,0.04377747094258666,True
258,0.12105518579483032,0.014999985694885254,0.0023859739303588867,0.0,0.0,0.0,0.0005928277969360352,0.0,0.012615621089935303,0.0,0.04,0.03906431293580681,False
259,0.11867082118988037,0.014999985694885254,0.002815723419189453,0.0,0.0,0.0,0.00044667720794677734,0.0,0.012201309204101562,0.0,0.04,0.04724577197339386,True
260,0.11587214469909668,0.014999985694885254,0.002614736557006836,0.0,0.0,0.0,0.00044274330139160156,0.0,0.01239103078842163,0.0,0.04,0.04341495095286518,True
261,0.11326318979263306,0.014999985694885254,0.0025472044944763184,0.0,0.0,0.0,0.00033223628997802734,0.0,0.01245415210723877,0.0,0.04,0.04461115400772542,True
262,0.11071628332138062,0.014999985694885254,0.0026590824127197266,0.0,0.0,0.0,0.002079010009765625,0.0,0.012343406677246094,0.0,0.04,0.043040615040808916,True
263,0.10805970430374146,0.014999985694885254,0.0023832321166992188,0.0,0.0,0.0,0.0026590824127197266,0.0,0.012617290019989014,0.0,0.04,0.03973320091608912,False
264,0.10567700862884521,0.014999985694885254,0.002623260021209717,0.0,0.0,0.0,0.0022639036178588867,0.0,0.012376964092254639,0.0,0.04,0.04334270698018372,True
265,0.1030539870262146,0.014999985694885254,0.002152085304260254,0.0,0.0,0.0,0.0017379522323608398,0.0,0.012847930192947388,0.0,0.04,0.03584367502480745,False
266,0.10090190172195435,0.014999985694885254,0.00260317325592041,0.0,0.0,0.0,0.0009605884552001953,0.0,0.012396812438964844,0.0,0.04,0.039791104034520686,False
267,0.09829872846603394,0.014999985694885254,0.0023903846740722656,0.0,0.0,0.0,0.00260317325592041,0.0,0.012609601020812988,0.0,0.04,0.039985556970350444,False
268,0.09285855293273926,0.010999977588653564,0.0023059844970703125,0.019196271896362305,0.019196271896362305,0.019196271896362305,0.0040000081062316895,0.019196271896362305,0.008693993091583252,0.0,0.04,0.03981036110781133,False
269,0.06687474250793457,0.007544040679931641,0.002430737018585205,0.016261756420135498,0.016261756420135498,0.016261756420135498,0.0040000081062316895,0.00942695140838623,0.007212162017822266,0.0,0.04,0.047537264064885676,True
270,0.043021321296691895,0.011543989181518555,0.0016325637698173523,0.02043020725250244,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.03626173734664917,0.01023191213607788,0.0,0.04,0.03908462298568338,False
271,0.09162157773971558,0.014999985694885254,0.002557516098022461,0.014499425888061523,0.014499425888061523,0.014499425888061523,0.0040000081062316895,0.027259767055511475,0.01406705379486084,0.0,0.04,0.046507016057148576,True
272,0.12143105268478394,0.014999985694885254,0.003182649612426758,0.05208015441894531,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.009148836135864258,0.011817336082458496,0.0,0.04,0.043949181912466884,True
273,0.09429168701171875,0.014999985694885254,0.003059208393096924,0.10177260637283325,0.019999980926513672,0.019999980926513672,0.0040000081062316895,0.0078026652336120605,0.01194077730178833,0.0,0.04,0.039663526928052306,False
274,0.09123247861862183,0.014999985694885254,0.0022103190422058105,0.08177262544631958,0.019999980926513672,0.019999980926513672,0.004000000189989805,0.003153681755065918,0.012853831052780151,0.0,0.04,0.03909676801413298,False
275,0.08902215957641602,0.014999985694885254,0.002444714307785034,0.06177264451980591,0.019999980926513672,0.019999980926513672,0.003999948501586914,0.0,0.012693166732788086,0.0,0.04,0.03959671896882355,False
276,0.08671534061431885,0.014999985694885254,0.0037914514541625977,0.041772663593292236,0.019999980926513672,0.019999980926513672,0.003999948501586914,0.0,0.011533498764038086,0.0,0.04,0.05545929598156363,True
277,0.08324885368347168,0.014999985694885254,0.0028824210166931152,0.021772682666778564,0.019999980926513672,0.019999980926513672,0.003999948501586914,0.0,0.012117564678192139,0.0,0.04,0.05131663498468697,True
278,0.08036643266677856,0.014999985694885254,0.0017652511596679688,0.0017727017402648926,0.0017727017402648926,0.0017727017402648926,0.002637237310409546,0.01822727918624878,0.013239681720733643,0.0,0.04,0.03221750701777637,False
279,0.07860612869262695,0.014999985694885254,0.003108382225036621,0.0,0.0,0.0,0.0017652511596679688,0.0017727017402648926,0.012021303176879883,0.0,0.04,0.03990244900342077,False
280,0.07562744617462158,0.014999985694885254,0.0029344558715820312,0.0,0.0,0.0,0.003108382225036621,0.0,0.012065529823303223,0.0,0.04,0.04742973193060607,True
