step,policy_arm_delta,command_arm_delta,observed_arm_delta,policy_gripper_delta,command_gripper_delta,observed_gripper_delta,command_arm_delta_change,command_gripper_delta_change,command_follow_error_arm,command_follow_error_gripper,target_period_sec,step_elapsed_sec,control_overrun
80,0.1621776819229126,0.014999985694885254,0.0038968324661254883,0.01983223855495453,0.01983223855495453,0.01983223855495453,0.0040000006556510925,0.01983223855495453,0.011426568031311035,0.0,0.04,0.05551553200029957,True
81,0.12264544516801834,0.014999985694885254,0.0034069418907165527,0.011000335216522217,0.011000394821166992,0.011000394821166992,0.0040000006556510925,0.02754265069961548,0.011593043804168701,0.0,0.04,0.051448442000037176,True
82,0.1526063084602356,0.014999985694885254,0.003345698118209839,0.013640003278851509,0.013640003278851509,0.013640003278851509,0.0040000006556510925,0.007447768002748489,0.01175832748413086,0.0,0.04,0.05180720399994243,True
83,0.11016389727592468,0.014999985694885254,0.0032392144203186035,0.0024640560150146484,0.0024640560150146484,0.0024640560150146484,0.0040000006556510925,0.013640003278851509,0.011952877044677734,0.0,0.04,0.05104122799957622,True
84,0.1950761377811432,0.014999985694885254,0.0037713050842285156,0.0025243163108825684,0.0025243163108825684,0.0025243163108825684,0.0040000006556510925,6.026029586791992e-05,0.011548370122909546,0.0,0.04,0.05560598000010941,True
85,0.21061888337135315,0.014999985694885254,0.004669904708862305,0.0028030872344970703,0.0028030872344970703,0.0028030872344970703,0.0040000081062316895,0.00027877092361450195,0.011090397834777832,0.0,0.04,0.06368513300003542,True
86,0.20670929551124573,0.014999985694885254,0.0037441253662109375,0.0,0.0,0.0,0.0040000081062316895,0.0028030872344970703,0.011255860328674316,0.0,0.04,0.06370889699974214,True
87,0.2029651701450348,0.014999985694885254,0.003926277160644531,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011870324611663818,0.0,0.04,0.06368691599982412,True
88,0.19903889298439026,0.014999985694885254,0.004790276288986206,0.0,0.0,0.0,0.0040000006556510925,0.0,0.010750770568847656,0.0,0.04,0.06781303799971283,True
89,0.19478967785835266,0.014999985694885254,0.005116283893585205,0.0,0.0,0.0,0.0040000006556510925,0.0,0.011447668075561523,0.0,0.04,0.06696210700010852,True
90,0.19067537784576416,0.014999985694885254,0.005193591117858887,0.0,0.0,0.0,0.0040000006556510925,0.0,0.01119464635848999,0.0,0.04,0.0682779999997365,True
